"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8","NegativeTest2()","","Thu Nov 28 06:11:23 GMT 2024","failed","Thu Nov 28 06:11:23 GMT 2024","","simple.NegativeTests","simple.NegativeTests","NegativeTest2"
"","5093","simpleTest()","","Thu Nov 28 06:10:37 GMT 2024","passed","Thu Nov 28 06:10:42 GMT 2024","","SimpleLentaTests","SimpleLentaTests","simpleTest"
"","0","NegativeTest1()","","Thu Nov 28 06:11:23 GMT 2024","skipped","Thu Nov 28 06:11:23 GMT 2024","","simple.SkippedTests","simple.SkippedTests","NegativeTest1"
"","6898","submitStudentRegistrationFormTest()","","Thu Nov 28 06:11:12 GMT 2024","passed","Thu Nov 28 06:11:19 GMT 2024","","com.demoqa.SubmitPracticeFormTest","com.demoqa.SubmitPracticeFormTest","submitStudentRegistrationFormTest"
"","12377","submitStudentRegistrationFormFillRequiredFieldsTest()","","Thu Nov 28 06:10:44 GMT 2024","failed","Thu Nov 28 06:10:56 GMT 2024","","com.demoqa.SubmitPracticeFormPageTest","com.demoqa.SubmitPracticeFormPageTest","submitStudentRegistrationFormFillRequiredFieldsTest"
"","1","NegativeTest2()","","Thu Nov 28 06:11:23 GMT 2024","passed","Thu Nov 28 06:11:23 GMT 2024","","simple.PositiveTests","simple.PositiveTests","NegativeTest2"
"","2","NegativeTest3()","","Thu Nov 28 06:11:23 GMT 2024","failed","Thu Nov 28 06:11:23 GMT 2024","","simple.NegativeTests","simple.NegativeTests","NegativeTest3"
"","29","NegativeTest1()","","Thu Nov 28 06:11:23 GMT 2024","failed","Thu Nov 28 06:11:23 GMT 2024","","simple.NegativeTests","simple.NegativeTests","NegativeTest1"
"","0","NegativeTest3()","","Thu Nov 28 06:11:23 GMT 2024","skipped","Thu Nov 28 06:11:23 GMT 2024","","simple.SkippedTests","simple.SkippedTests","NegativeTest3"
"","0","NegativeTest2()","","Thu Nov 28 06:11:23 GMT 2024","skipped","Thu Nov 28 06:11:23 GMT 2024","","simple.SkippedTests","simple.SkippedTests","NegativeTest2"
"","11070","Регистрация студента, все поля заполнены","","Thu Nov 28 06:10:57 GMT 2024","failed","Thu Nov 28 06:11:08 GMT 2024","","com.demoqa.SubmitPracticeFormPageTest","com.demoqa.SubmitPracticeFormPageTest","submitStudentRegistrationFormFillAllFieldsTest"
"","1","NegativeTest1()","","Thu Nov 28 06:11:23 GMT 2024","passed","Thu Nov 28 06:11:23 GMT 2024","","simple.PositiveTests","simple.PositiveTests","NegativeTest1"
"","1","NegativeTest3()","","Thu Nov 28 06:11:23 GMT 2024","passed","Thu Nov 28 06:11:23 GMT 2024","","simple.PositiveTests","simple.PositiveTests","NegativeTest3"
"","3283","submitStudentRegistrationFormFillRequiredFieldsNegativeTest()","","Thu Nov 28 06:11:09 GMT 2024","passed","Thu Nov 28 06:11:12 GMT 2024","","com.demoqa.SubmitPracticeFormPageTest","com.demoqa.SubmitPracticeFormPageTest","submitStudentRegistrationFormFillRequiredFieldsNegativeTest"
"","3691","fillAllField1Test()","","Thu Nov 28 06:11:20 GMT 2024","passed","Thu Nov 28 06:11:23 GMT 2024","","com.demoqa.TextBoxPageTests","com.demoqa.TextBoxPageTests","fillAllField1Test"
